,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
33,3296764856,759667106732310528,2016-07-31 04:28,,0.4,0.8, In     executed    to free the people. To stop the  .,#23June2016 #1991VG #Sonic #LeaveEU #Brexit #IndependenceDayResurgence #Mania
34,3429568685,759660377269567488,2016-07-31 04:02,,0.25,0.3,  More United heading for relegation no supporters no money and no big signings  ,#Farren #Ashdown #VoteLeave #Brexit
35,12912542,759653713556361218,2016-07-31 03:35,ENGLAND ,-0.07777777777777779,0.17777777777777778, must tear it down NOW’ Thousands call for EU flags to be pulled from public buildings     ,#UK #brexit #voteleave #EU #uk
36,3000550486,759580806436323328,2016-07-30 22:45,Tameside,0.0,0.0,The time is NOW       pic.twitter.,#Brexit #Grexit #Italexit #FreeEurope #LoveEurope #LeaveEU
37,327530017,759525572510756864,2016-07-30 19:06,"Thessaloniki, Greece",0.0,0.0,Retweeted ISRAEL BOMBS BABIES (  ): 40 years of corrump EU     ... ,#EU #brexit #referendum #voteleave
38,379851447,759525501765558272,2016-07-30 19:06,London UK,0.0,0.0,Euro-court outlaws criticism of EU | via      ,#EU #brexit #referendum #voteleave
39,379851447,759525248186318848,2016-07-30 19:05,London UK,0.0,0.0,This is Switzerland.     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
40,175444192,759498186809602048,2016-07-30 17:17,Argentina,-0.19722222222222224,0.34444444444444444,Angela Merkel: You are NOT fit to hold office. Step Down!         ,#MerkelMussWeg #MerkelWeg #News #Eesti #Berlin #Noticias #Brexit #BBC #LeaveEU
41,3429568685,759496251008249856,2016-07-30 17:09,,0.0,0.0, We dont need to invoke  to talk to  just do it. ,#Brexit #article50 #Ireland #VoteLeave
42,3429568685,759491989410836480,2016-07-30 16:52,,-0.2,0.0,Coalition partner of  withdraws support from her  policy that looks to destroy  it must end  ,#Merkel #immigration #Europe #Brexit #VoteLeave
43,160187124,759482308625924100,2016-07-30 16:14,UK,0.0,0.125,""": RuleBritannia   pic.twitter. ""    dont make the same mistake",#Brexit #VoteLeave
44,2482753710,759479253490597889,2016-07-30 16:02,"Cambridge, England",0.5,0.6, . I love it. It even beats 'butt hurt millenials'.     telegraph.co.  …,#Remoaners #Brexit #voteleave
45,1037825617,759478868356898816,2016-07-30 16:00,North Texas,0.0,0.0,America follow  & pull a  Nov 8. We dont have 4yrs to spare vs  .   …,#VoteLeave #Brexit #MigrantCrisis #NeverHillary
46,3195952876,759472994926333952,2016-07-30 15:37,West Midlands,-0.125,0.375,Maybe but let's remember there are other parties too ???    …,#Brexit #betteroffout
47,9707572,759464173009006592,2016-07-30 15:02,All major cities worldwide,0.0,1.0,John Redwood the Only Vanguard Brexiteer?  dailysquib.co. hn-redwood-vanguard-brexiteer.html …       pic.twitter.,#brexit #voteleave #euref #remain #go #britainout
48,3147583878,759462187375140864,2016-07-30 14:54,"Pendle, Lancashire",0.0,0.0,I could've listened to  all day. He would have voted   too.      ,#BobCrow #Brexit #EssexMan #RMT #Leader #VeryArticulate #NoToEU #YesToDemocracy
49,220860932,759434201317924864,2016-07-30 13:03,Surrey,0.0,0.0,Never give up. We were fed lies. Whether you were  or  and feel cheated  can be undone   …,#voteremain #voteleave #brexit
50,91687563,759425596137021441,2016-07-30 12:29,"London, UK",0.0,0.0,   How about manufactured goods? But  economists UK won't have any manufacturers after ,#VoteLeave #Brexit
51,379851447,759424159273418752,2016-07-30 12:23,London UK,0.0,0.0,just going to hand Britain over?    brexit FB page:  pic.twitter.,#EU #brexit #voteleave
52,379851447,759423654442795008,2016-07-30 12:21,London UK,0.0,0.0,Scotland's Fishing Fleet.     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
53,379851447,759423401400340480,2016-07-30 12:20,London UK,0.2,0.4,Let me get this straight.     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
54,730658801200812032,759420379127484416,2016-07-30 12:08,United Kingdom,0.0,0.0,McKenna (hypnotist). Russian Connection. Nigel Farage. Arron Banks.  .  .  the film?  the-american-interest. -funded-brexit…,#LeaveEU #TakeBackControl #Brexit
55,2226722576,759404341354700800,2016-07-30 11:04,NJ USA,0.0,0.0,  stop the madness   …,#Brexit #leaveeu
56,3695647695,759397347734523904,2016-07-30 10:36,United Kingdom,0.0,0.0,(((   ))) is not failing. It was DESIGNED to not help Humans.       ,#EU #EUrabia #Brexit #VoteLeave #Leave #GO #HitlerWasRight
57,19644086,759393599545077761,2016-07-30 10:21,North London,-0.8,1.0, … Appalled at the contempt with  REMAIN hold democracy.   johnson  pic.twitter.,#VoteLeave #boris #Brexit
58,711148166,759391695209390082,2016-07-30 10:14,"Leicester, England",0.2,0.9,Absolutely thats why I     ,#Brexit #LeaveEU #UnionOfPoverty
