,tweet_id,user_id,time,geo,location,text,hashtags
0,771190379899072512,2466580130,2016-08-31 23:38,,,"Britain will be one of the world’s GREATEST trading nations post Brexit , Theresa May says ",
1,771180928148189184,1369120952,2016-08-31 23:00,,,"View, Share & Sign Brexit EUref BrexitBritain  Voting in2 Void 2  pic.twitter.",#Brexit #EUref #BrexitBritain
2,771174780988895233,184742394,2016-08-31 22:36,,Luton Weather Cam,"UKNews The Guardian UK should 'get act together' to decide on Brexit terms, says…  via hng pic.twitter.",#UKNews #hng
3,771169725975932929,789025232,2016-08-31 22:16,"Melbourne, Victoria",, 2 smart leaders Today Teresa May also said NO more EU migration after Brexit split 2 great leaders of our time GOLD,
4,771163343662886912,1007158076,2016-08-31 21:50,,Can'tada," Though I guarantee you that Brexit helped catalyze this, which is amazing to think about.",
5,771161455445938176,3234124074,2016-08-31 21:43,,United States,Debate Over The Impact Of Brexit On Startups  forbes.  …,#Brexit #Startups
6,771152432080576513,721046621467906048,2016-08-31 21:07,,RT TRUTH ABOUT EU DICTATORSHIP,Its a very fine line between sanity & insanity & who is to decide which side you belong... BREXIT   …,#BREXIT
7,771149056240254976,14550221,2016-08-31 20:53,,The Internets, what if *you're* secretly the person behind Brexit,
8,771146290264612865,612473,2016-08-31 20:42,,London,"  With all these ill informed voters who regret their vote, can Brexit still be considered legitimate?",#Brexit
9,771141780934983680,379851447,2016-08-31 20:25,,London UK,We want OUT! EU referendum OUT european union brexit FB page:  pic.twitter.,#EU #referendum #OUT #european #union
10,771137672689639424,335183086,2016-08-31 20:08,,Confluence of Tigris/Euphrates,Brexit the gift that just keeps on taking.   …,#Brexit
11,771134138829115394,2292748574,2016-08-31 19:54,,,  We designated the EU a foreign country with Brexit . At what point does agitating on its behalf become treason?,#Brexit
12,771133109211435008,182473471,2016-08-31 19:50,,,"Restricting immigration will be at heart of Brexit deal, Theresa May says ",
13,771131237675044865,1181472344,2016-08-31 19:43,,Singapore,UK cosmetics group  relocates staff to Germany post- Brexit  pic.twitter.,#UK #Germany
14,771127185998422016,1534804092,2016-08-31 19:27,,,Racists exploiting Brexit 'come from sewers' says Tory minister after killing of Polish man:  Scotland UKOK,#Scotland #UKOK
15,771125782353707011,128334973,2016-08-31 19:21,,"Abuja, Nigeria",NigeriaNewsdesk: May gathers ministers for Brexit talks  via todayng pic.twitter.,
16,771118939111915520,223301740,2016-08-31 18:54,,Airstrip One,"Downing St: UK government will ""push ahead"", triggering Brexit without Parliamentary approval  bbc.co. cs-37219143 … economics politics",#UK #Brexit #economics #politics
17,771118194287345664,27839828,2016-08-31 18:51,,UK," probably Brexit , takes the blame for everything else in this Country!",
18,771112598897033217,66357545,2016-08-31 18:29,,," media quoted what Remain people said, with distain but gave Brexit lot time on camera each time newsnight",#Remain #Brexit #newsnight
19,771110873637290020,3757976123,2016-08-31 18:22,,"London, England",With a new PM who was against Brexit too.   …,#Brexit
20,771108946459267072,2199641274,2016-08-31 18:14,,,Polish envoy voices concerns about Brexit xenophobia after Harlow killing – The Guardian: Polish envoy voices…  oices-concerns-about-brexit-xenophobia-after-harlow-killing-the- … WNN7,#WNN7
21,771106746639216640,142714096,2016-08-31 18:05,,YORKSHIRE / NEWCASTLE,Brexit just made it a lot more difficult for you to go on holiday  independent.co. d- …,
22,771105490164146176,3227223508,2016-08-31 18:00,,,Yet more anti Brexit elitism. Implicitly treating the demos as too stupid to decide on their future. newsnight,#newsnight
23,771104275833491456,250792266,2016-08-31 17:56,,Preston,Ignore Soubry. She doesn't have any credibility Brexit,#Brexit
24,771102649106173952,2615785790,2016-08-31 17:49,,Maldives,SabraNoordeen: marc_limon evattey anuahsa “Imagining how the PM's Brexit brainstorm might go”  78522231496704 …,
25,771102101229494273,73679769,2016-08-31 17:47,,Global,European Ruling against Apple and Ireland Vindicates Brexit | Foundation for Economic Education  ean-ruling-against-apple-and-ireland-vindicates- …,
26,771101292412502016,252738125,2016-08-31 17:44,,"Bristol,UK",Teresa May snake in the grass prepared to throw our country under the bus brexit cabinet,#brexit
27,771099832194826240,891059384,2016-08-31 17:38,,,Hillary is mentally unfit to hold even a chair at a Walmart cash register. TrumpPence16 Hillary2016 Brexit pic.twitter.,#TrumpPence16 #Hillary2016 #Brexit
28,771098926913097728,2425571623,2016-08-31 17:34,,London, I keep tweeting at her that pushing on with brexit will have her recorded in history as our worst ever PM. No reply.,
29,771097754454126592,17032297,2016-08-31 17:30,,,Do it !!! Brexit   …,#Brexit
30,771096390281859073,93618872,2016-08-31 17:24,,U.K., So the new saying is Brexit means Great.,
31,771095080002260993,3372690887,2016-08-31 17:19,,,This is shameful. We had dangerous feral boys b4 Brexit . Brexit supporters need to be vocal condemning this rabble.   …,
32,771093861284384768,379851447,2016-08-31 17:14,,London UK,"The Truth About EU BREXIT , Illuminati, Rothschild.  youtube. nrH3c … EU brexit referendum voteleave",#EU #brexit #referendum #voteleave
33,771092789094408192,196990169,2016-08-31 17:10,,Overhere. Soon Overthere,"If I hear "" Brexit means Brexit "" one more time",
34,771091124941365248,2207006636,2016-08-31 17:03,,,BBC News - Government to 'push ahead' with Brexit  bbc.co. cs-37219143 … - against closed doors -,
35,771088880749703168,19084455,2016-08-31 16:54,,"Coventry, UK","Whatever Theresa May's attitude to Brexit , she can't progress without agreement from Scotland and Northern Ireland.",
36,771086418726756356,27101768,2016-08-31 16:45,,"London, on my bike",Plan? What plan!?!  … brexit,#brexit
37,771084704699322368,3002653307,2016-08-31 16:38,,,Brexit : Technology sector calls for government action to limit impact of Brexit  via ,
38,771084028741054464,1530345992,2016-08-31 16:35,"London, England","Richmond, London",Hmm...which would you choose? NoDust on Brexit ,#NoDust #Brexit
39,771081749895974912,29453218,2016-08-31 16:26,,UK,Immigration controls to be key demand in tough Brexit negotiations  via ,
40,771080165745123329,933093036,2016-08-31 16:20,,London,PwCLegal take part in  trial of expedited processing for EU applications askme immigration Brexit  -6f80-11e6-9ac1-1055824ca907.html?ftcamp= …,#PwCLegal #EU #askme #immigration #Brexit
41,771077975538339841,3099794758,2016-08-31 16:11,,"South East, England","Oh do fuck off, everyone I know who voted Brexit love Europe, Europeans aren't racist and see the EU for what it is   …",
42,771076500158382084,790287205,2016-08-31 16:05,,,Government to 'push ahead' with Brexit  bbc.co. cs-37219143 …,
43,771075216424435713,15459391,2016-08-31 16:00,,,Luton airport manager Aena sees limited impact from Brexit vote - Reuters:  Aviation Airport,#Aviation #Airport
44,771074181987495937,290114540,2016-08-31 15:56,,Donny/Manc ,The shadow cabinet didn't collapse as quickly as these ginger bread houses post brexit,
45,771072490671964160,2383268815,2016-08-31 15:49,,"City of London, London",British PM May gathers ministers to hear views on Brexit  germany madrid politics,#germany #madrid #politics
46,771070871859503104,137010185,2016-08-31 15:43,,London,I voted Brexit DealBreakerIn3Words,#DealBreakerIn3Words
47,771069443829035008,746353126718996481,2016-08-31 15:37,,,Government to &39;push ahead&39; with Brexit without seeking Commons approval Regrexit  ment-to-apospush-aheadapos-with-brexit-without-seeking-commons-approval… pic.twitter.,#39 #39 #Regrexit
48,771067915428921344,3215740803,2016-08-31 15:31,,"Chennai, India",3Novices : EU show of might with record Apple tax demand may be Brexit boon  Just when you thought the European Un…,#3Novices
49,771066381093732352,349040755,2016-08-31 15:25,,Sittingbourne & all of Kent,What does Brexit mean for the academy and wider education sector? academies ,#academies
50,771065317367787520,746883798109925376,2016-08-31 15:21,,,"""The Irish & Scottish people have chosen a different future to the English"" Brexit Remain  derrynow. ues-brexit-legal-challenge-while-executive-sleeps-at-the-wheel- … pic.twitter.",#Brexit #Remain
51,771064289046265856,47065951,2016-08-31 15:17,,Newcastle upon Tyne,"On brexit - Ch4 guest says ""all the legal firms will want to get thr foot in th door"" Taxpayer to be ripped off again. tories",#brexit #tories
52,771063007002722305,411809274,2016-08-31 15:12,,"Cincinnati, OH",Brexit and the Future of Europe ,
53,771061885802254336,1339245696,2016-08-31 15:07,,Europe,Brexit or rather hatred fuelled by it not responsible as usual. Hmm so what is Brexit responsible for?   …,
54,771059982641065984,62340455,2016-08-31 15:00,,"Cambridge, MA",Memo to May  Least bad economic deal following Brexit is the  option ,#May #Brexit
55,771058876615712768,82085208,2016-08-31 14:55,,"Aberdeen, Scotland","Brexit means kick the Poles to death for England, Henry and St George. Brexit means isolation and ruin. Brexit is Little England writ large.",
56,771057426657411072,17738295,2016-08-31 14:49,,"London, England","What is Brexit means ""blancmange"" in Esperanto? They didn't think this through.",
57,771056053773492224,990802033,2016-08-31 14:44,,Brussels ,The Guardian view on Brexit priorities: Theresa May has made a fateful ...  via  pic.twitter.,
58,771055737392996352,753461283442323456,2016-08-31 14:43,,"Stoke Newington, Hackney","There's a parrot on my shoulder, & it whispers in my ear - Brexit means Brexit I hear it loud &  & it..  …",
59,771053732222173184,3240937077,2016-08-31 14:35,,"Chicago, IL",Traders love big round numbers; It's a popular idea ultimate Brexit fallout deliver euro to pound exchange rate of 1 ,
60,771051586302910465,2885585955,2016-08-31 14:26,,London England ,Can hear remainers crying over mays stand today on Brexit it's as soothing as dolphin music. Enjoy brexiteers.,#mays #Brexit
61,771051230219145217,14699613,2016-08-31 14:25,,"Brussels, Belgium","Brexit vote is making UK a laughing stock abroad, says Tim Farron  theguardian.  … pic.twitter.",
62,771049259366027264,307272645,2016-08-31 14:17,,,Beautiful sky above Burbage tonight. A place where Brexit means sweet F***A**. Sanctuary.... pic.twitter.,
63,771048770666541056,49172648,2016-08-31 14:15,,Washington D.C,Pakistan Government to 'push ahead' with Brexit - BBC News: BBC NewsGovernment to 'push ahead' with BrexitBB... ,#Pakistan
64,771047156312530944,2389748504,2016-08-31 14:09,,,"guardian Restricting immigration will be at heart of Brexit deal, Theresa May says  ",#guardian
65,771046683912368128,1973160024,2016-08-31 14:07,,"New York, USA",Top Expert: World Government Entering Death Spiral - The rise of Trump and success of BREXIT signal the beginni... ,
66,771045338413096960,2311182996,2016-08-31 14:01,,,European Ruling against Apple and Ireland Vindicates Brexit | Dan Sanchez ,
67,771044893934358528,20769819,2016-08-31 14:00,,Isle of Man,"Another arrogant leftie attacking Brexit - can we ""demand"" she shuts her mouth? ",#Brexit
68,771043315886063616,3047138102,2016-08-31 13:53,,Europe,Brexit uncertainty leaves 'cream tea wars' on hold: A centuries-old rivalry over English cream teas has...  news,#news
69,771043170255826944,305158631,2016-08-31 13:53,"Madley, England",,"BBC news tonight said that the Polish man that was murdered, was triggered by the Brexit referendum. Totally untrue & unsubstantiated!.",#BBC #Polish #Brexit
70,771041416407617536,382188536,2016-08-31 13:46,,Brazil,you all can add brazilian democracy with brexit as the greatest fiasco of 2016,
71,771039720201674756,753911531084124160,2016-08-31 13:39,,,.  If your defence to Brexit is to shout 'racist' then maybe it's time you went back to 6th form. Lib Dems are an irrelevance.,
72,771039298372132865,15046153,2016-08-31 13:37,,Glasgow,BBC RS can barely contain their joy about the PM confirming we won't have a veto on when Brexit begins! As if we thought we would?,
73,771037200028950528,937417056,2016-08-31 13:29,,London,Are we certain that >50% Brits want to limit their own free movement into the rest of Europe? Brexit freemovement   …,#Brexit #freemovement
74,771035886788096000,18885088,2016-08-31 13:24,,Berlin-Brandenburg,"Brexit , Regional (Dis-)Integration and the Future of Global Governance: Dienstag, 13 September 2016, Berlin ",
75,771035550396493824,307064758,2016-08-31 13:22,,,Theresa May vows to make controls on EU migrants a red line during Brexit negotiations  ws-to-make-controls-on-eu-migrants-a-red-line-during-brexit-negotiations…,
76,771034209469292545,3135565264,2016-08-31 13:17,,GREAT Britain,"Re- train the unemployed to do the jobs of migrants & cut the welfare Bill ,no need for EU Migrants Brexit pic.twitter.",#unemployed #EU #Migrants #Brexit
77,771031972722466816,24762538,2016-08-31 13:08,,"Sheffield, England","PM , apparently,doesn't know what Brexit looks like.I don't have a problem with that as most people who voted to leave have no idea either.",#PM #Brexit
78,771030587285106689,14815260,2016-08-31 13:03,,"Bristol, UK",British fintech can outrun the Brexit blues.  pic.twitter.,
79,771029824500539393,1954504578,2016-08-31 13:00,,,"Try telling that to over 17 Million BREXIT voters, who are in the main very motivated to LEAVE .   …",#BREXIT #LEAVE
80,771028951624024064,23354211,2016-08-31 12:56,,"London, England",Chicken and rice onepot mealprep brexit  pic.twitter.,#onepot #mealprep #brexit
81,771028195122487296,3225366755,2016-08-31 12:53,,Scotland,theSNP: It's been 10 weeks since EUref & the Tories still don't have a Brexit plan. Here's what they haven't exp…  771027138040438785 …,#EUref #Brexit
82,771026529556000768,2294728376,2016-08-31 12:47,,Worldwide,"Swiss private consumption stable post- Brexit , rises in July  vinsonfinancials.-swiss-private-consumption-stable-post-brexit-rises-in-july …",
83,771025587695652864,203500053,2016-08-31 12:43,"Guildford, England","Guildford, England",Genuinely embarrassing for VoteLeave types. Maybe ask a child to explain Brexit and politics to them?   …,#VoteLeave #Brexit
84,771023756730957824,2885705823,2016-08-31 12:36,,London,BBC News - Security warning for UK churches after priest murder - this is the new normal. But Brexit is hate crime  bbc. 75 …,#Brexit
85,771023000988708864,2306697607,2016-08-31 12:33,,Dronfield,Chuka Umunna: Any reversal of workers’ rights during Brexit would be a betrayal of British people  umunna-any-reversal-of-workers-rights-during-brexit-would-be-a-betrayal-of-the-british-people… via ,#Brexit
86,771022075951779841,25984418,2016-08-31 12:29,,, Brexit .,
87,771020191853674497,65322179,2016-08-31 12:21,,"London, Brussels","PM spox: UK should be ""seizing the opportunity of Brexit to confirm the UK's place as one of the great trading nations in the world"" (v PA)",
88,771019417958354944,18799199,2016-08-31 12:18,,Planet Reality,"So ‘ Brexit light’ then. Still paying money to Brussels, still being subject to EU law, still accepting immigration.   …",
89,771018425770672128,29531562,2016-08-31 12:14,,Boro,"The leader of our country has said "" brexit means brexit "" twice.",
90,771017062894465024,209252720,2016-08-31 12:09,,birmingham,Every time I think I can't get angrier about the stupidity of Brexit something new turns up. How unnecessary this is   …,
91,771016314676740097,293989070,2016-08-31 12:06,,,How to make money from JK. Go to  & bet on the opposite outcome of her wish. brexit .   …,#brexit
92,771013776841859076,746371177174679552,2016-08-31 11:56,,"South East, England", Brexit Hit and Run? BrexitBrainstorm Brexit roadkill TheresaMay pic.twitter.,#BrexitBrainstorm #Brexit #roadkill #TheresaMay
93,771012980960063496,237356143,2016-08-31 11:53,,London and Bristol,London the big loser from the Brexit blip as registrations with the NHBC stumble over May July.  insidehousing.co. -homes-registered-post- …,
94,771010953051766784,124506375,2016-08-31 11:45,,Amsterdam and The Hague,Thwart Brexit —  in FT pic.twitter.,
95,771008955048861696,724884085383008256,2016-08-31 11:37,,,Investors nervy about potential ' Brexit ' news from Hays  business pic.twitter.,#business
96,771007806300418048,14931578,2016-08-31 11:32,,"London, Stourbridge, Wrexham","Polish envoy voices concerns about Brexit xenophobia after Harlow killing | Matthew Weaver, The Guardian  theguardian.  …",
97,771005785946066946,433122811,2016-08-31 11:24,,Dubai/ UAE,thanks for addressing the impact pf Brexit for shipping   …,#Brexit #shipping
98,771004289275731969,914487330,2016-08-31 11:18,,,European Ruling against Apple and Ireland Vindicates Brexit | Dan Sanchez  ean-ruling-against-apple-and-ireland-vindicates-brexit… via ,
99,771003677087789056,19805321,2016-08-31 11:16,,Atlanta,Is it possible to prepare for a Brexit -like disruption? MIT professor Yossi Sheffi says yes.   …,
100,771001367326519296,123049081,2016-08-31 11:07,,,My home town is it Brexit or another random event against the Polish people.   …,
101,771000248118480897,2215715293,2016-08-31 11:02,,"Rosario, Santa Fe, Argentina",gamasutra: UKIE's big UK game biz concern post- Brexit : Access to game dev talent  pic.twitter.,
102,770999077668528129,2358905135,2016-08-31 10:57,,dani♡,Why did I just get a brexit email pic.twitter.,
103,770997844459212801,2984140421,2016-08-31 10:53,,,jobs jobsearch Theresa May tells ministers UK must make success of Brexit : Theresa May has... ,#jobs #jobsearch # #Theresa #Theresa
104,770996576269508608,2969872763,2016-08-31 10:48,,Copenhagen ,From a German doctor to a Dutch nurse: NHS workers on their worries after Brexit  theguardian.  …,
105,770995816114728960,150246405,2016-08-31 10:45,,Ireland,'The first Irish casualty of Brexit ': 60 jobs lost in Tipperary as mushroom factory closes ,
106,770993813695455233,111388931,2016-08-31 10:37,,UK,Umunna wants UK Gov to ensure rights currently dependent on EU law remain post- Brexit   Article50,#UK #EU #Brexit #Article50
107,770993098465898496,19529210,2016-08-31 10:34,,"London, England","Six years of pointless austerity, loss of our AAA credit rating, Brexit chaos & Tories are 14 pts ahead in the polls   …",
108,770992161160585216,90945523,2016-08-31 10:30,, Düsseldorf-Alemania,The Telegraph - Why ' Brexit lite' is a terrible idea which will shackle us to a ticking time bomb ,
109,770990941515747328,728048323,2016-08-31 10:25,"Richmond, London",UK,  Nightmare would be if we were asked to vote in EURef without it being clear what the post Brexit plans were.,#EURef
110,770990510114738176,751814021297340417,2016-08-31 10:23,,Somewhere in Europe ,Brexit brainstorm day - insider photo pic.twitter.,
111,770989420203814912,3146669395,2016-08-31 10:19,"Redmond, WA","Washington, USA",EU's greedy grab of Apple $ s to pay for newly expanded welfare rolls. Britain should invite Apple. Brexit bennies  16810594091008 …,
112,770988443451158529,732584754210562048,2016-08-31 10:15,,An enclave of reason (Mancuniun) in Little England (Quitium), Brexit means Brexit means successful Brexit,
113,770987439120932864,2438717948,2016-08-31 10:11,,"Cardiff, Wales", Wait & see. All we've had until now is talk. I don't respect her choice of cabinet or Brexit negotiators,
114,770986623169355776,627758983,2016-08-31 10:08,,"London, England",Can you explain to e how Brexit is compatible with the Good Friday Agreement?   …,#Brexit
115,770985451603763200,892794858,2016-08-31 10:03,,,How can anyone trust we English after the post Brexit rise of fascism in England?   …,
116,770983045205782528,720793332,2016-08-31 09:54,,"New York, NY","Everyone who thinks Brexit is based on ignorance & xenophobia, & is comparable to Trumpism, shld read Apple's letter   …",
117,770982784521367553,431730103,2016-08-31 09:53,,Birmingham,Spent morning with  talking post brexit futures and opportunities ,#brexit
118,770980894282776576,66873,2016-08-31 09:45,"Dublin City, Ireland","Kildare, Ireland","I imagine yesterday's EC ruling came up at UK cabinet this AM, must weaken considerably those who favour staying in Single Market? Brexit",#Brexit
119,770979472942239745,119161370,2016-08-31 09:40,,USA,The heat is on After Brexit ; devalue or Die currency war set to escalate  pic.twitter.,#Brexit
120,770978439721398273,280570189,2016-08-31 09:35,,Texas ,Consumer confidence enjoys summer bounce post- Brexit | Marketing | The Drum ,
121,770977361676398592,112860194,2016-08-31 09:31,,London,"Brexit , property, mining, oil, gambling and their discontents   …",
122,770974712868458497,43623294,2016-08-31 09:21,,United Kingdom,Brexit – What now? The Scrutiny Starts Here  w-the-scrutiny-starts-here…,
123,770973922011385856,6059462,2016-08-31 09:18,,Horsham / London,Warning shd be taken seriously btw: Rob Hayward only(?) pollster who called both 2015 election & Brexit vote right (  politicshome. -policy- … ),
124,770972260761014272,21209392,2016-08-31 09:11,,London,Will fears of terrorism and Brexit keep UK families at home in 2017? Latest stats from  say it's likely:  telegraph.co.  …,
125,770970597866270720,271413771,2016-08-31 09:04,,,Ex-soldier breaks down in tears recalling how Romanian wife suffered post- Brexit racism  pic.twitter.,
126,770969951469342721,58738054,2016-08-31 09:02,,"London, England, UK",Theresa May tells Cabinet to seize the ‘opportunities’ of Brexit and make it a 'success'  uk pic.twitter.,#uk
127,770969161468112896,2842561137,2016-08-31 08:59,,"East Midlands, UK","The  reports that  is the first organisation to appoint a Head of Brexit , says  in  HR",#HR
128,770967129357160448,2428962398,2016-08-31 08:51,,"Lincolnshire, ","Brexitsuccess May needs to steady the ship Global funds flee UK assets post- Brexit , seek out EMs  via ",#Brexitsuccess #May
129,770965857870745600,3207286857,2016-08-31 08:45,,,The Brexit Stalemate: Could The UK Learn Something From Its Church?  904 …,
130,770964813077962752,17921938,2016-08-31 08:41,,Nottingham,"Majority (by some way, Ithink) prefer EEA to hard Brexit . So presumably EEA(+/-) happens ..",
131,770963838472564737,81322827,2016-08-31 08:37,,"Paris, France",How the E.U.'s ruling on Apple explains why Brexit happened ,
132,770963159666524161,10562622,2016-08-31 08:35,,"Brussels, Belgium","I hope that today’s brainstorm will bring a meaning to this « Brexit means Brexit » jibberish. Meanwhile, EU is ready for whatever happens.",
133,770961609992929280,333496383,2016-08-31 08:29,"Wick, Scotland","Wick, Northern Scotland",Theresa May repeating brexit means brexit getting more hysterical by the day. No one has any idea what to do or where to start ! brexit,#brexit
134,770959953246945280,20267863,2016-08-31 08:22,,London,"BAVS2016 against Brexit - 330 delegates from 21 countries, celebrating and reflecting the vibrancy and inclusive nature of 19c studies",#BAVS2016 #Brexit
135,770959466711945217,100977450,2016-08-31 08:20,,"Livingston, West Lothian","Each to their own & all that, but PrincessDiana is trending?!! Seriously?! Brexit ? Foodbanks ?  destroying itself? .... indyref2",#PrincessDiana #Brexit #Foodbanks #indyref2
136,770959127426326528,1032058076,2016-08-31 08:19,,Badenia/Germany,"Tory government has tied its hands in future  brexit negotiations by making ""migration"" the key issue.",#brexit
137,770956949148106753,39566845,2016-08-31 08:10,,"Reading, Berkshire, UK",Negotiating Brexit - focus on interests not positions. ,
138,770956191291891712,2791551460,2016-08-31 08:07,,,"Excellent Brexit analysis: ~'rejection of technocratic elite, but undermines a key check on them'  prospectmagazine.co. -for-proper-people-brexit-eu-referendum-david-runciman … ",
139,770955426129145856,210883893,2016-08-31 08:04,,S London,*BREAKING* Brexit still means Brexit wato,#wato
140,770954628527755265,108919806,2016-08-31 08:01,,"London, United Kingdom",Carclo blames Brexit for cancellation of final dividend of the year  arclo-blames-brexit-for-cancellation-of-final-dividend-of-the-year… via ,
141,770954320217006081,3235220435,2016-08-31 08:00,,United Kingdom,Brexiteers are trying to censor further debate on Brexit How very 'authoritarian' of them BrexitBritain UKIP ,#Brexiteers #Brexit #BrexitBritain #UKIP
142,770952392770805760,83638901,2016-08-31 07:52,,UK,Not even Brexit ministers can agree what Brexit will be like as they meet May at Chequers  rt. it-cabinet-chequers-meeting…,#Brexit #Brexit
143,770951998359400448,569187898,2016-08-31 07:50,,,   Brexit gives me some hope that people will begin to deny tyranny.,
144,770950845219368964,86326652,2016-08-31 07:46,,,"Irexit doesn't roll off the tongue like Brexit , Grexit or Italeave. We need a new word.",
145,770949712480350208,849883670,2016-08-31 07:41,,"Mequon, WI",Brexit May Make U.K. More Attractive to Multinationals After EU’s Apple Ruling - WSJ ,
146,770948792518672384,2838175607,2016-08-31 07:38,,"Russell Square, London",New post: Brexit : “You don’t know what you’ve got till it’s gone”.  ' editorial for   xit-you-dont-know-what-youve-got-till-its-gone…,
147,770947998079746048,99634342,2016-08-31 07:35,,"Washington, D.C.",EU's AppleTax is a $14.5 billion reason for Brexit . pic.twitter.,#AppleTax #Brexit
148,770946956977987584,21202851,2016-08-31 07:30,,London,  prob fewer hours than those lost on Brexit for want of a better offer. Also normal: ie Ireland dble refs for Nice & Lisbon,
149,770946681953259520,18164492,2016-08-31 07:29,,London,"""first item on the agenda: how to make leaving the EU look like it's in any tiny miniscule way beneficial to anyone"" brexit chequers",#brexit #chequers
150,770945626137849856,1120318242,2016-08-31 07:25,,Edinburgh," ' Brexit ', which has no definition, means itself, which in turn means nothing. But, yeah, 'success'. Doesn't even sound good",
151,770944153748398080,49031126,2016-08-31 07:19,,"Worthing, United Kingdom",""" BREXIT MEANS BREXIT !"" pic.twitter.",
152,770943867529138177,1530345992,2016-08-31 07:18,,"Richmond, London",Wicked humour right on the mark: Brexit brainstorm comes up with idea of staying in Europe  thedailymash.co. ics- …,
153,770942735532564480,730039478740500480,2016-08-31 07:14,,"London, England", May is not going to let MPs vote on Brexit ! THANK GOD.,#Brexit
154,770941620783091712,49311606,2016-08-31 07:09,,"London, England",Brexwhat? Why Brexit won’t necessarily kill London’s fintech scene  pic.twitter.,#Brexit #fintech
155,770940252127170560,3262188257,2016-08-31 07:04,,"London, England","Boris Johnson ""can't find Latin root for Brexit "" in Theresa May's Chequers Brainstorm  pic.twitter.",
156,770939200795475969,764086592,2016-08-31 07:00,,London,What Hath the United Kingdom Wrought? A valuable read on Brexit from  . ,#Brexit
157,770937774287556608,3429633777,2016-08-31 06:54,,"Saffron Walden, East",Theresa May rules out second EU referendum or vote on terms of Brexit Theresa May has ruled out a second... ,
158,770937042813452292,113050195,2016-08-31 06:51,,"London, UK",City Giant Standard Life Hunts Brexit Chief  pic.twitter.,
159,770935761927569409,379851447,2016-08-31 06:46,,London UK,"UK exit would cause 'BIG problems' for GERMAN banks, watchdog warns  EU brexit referendum voteleave",#EU #brexit #referendum #voteleave
160,770934836781613056,2329053258,2016-08-31 06:42,,London,At the end of the process Brexit WILL mean Brexit . It’ll have a clear definition once it’s happened. ;-)   …,
161,770933842186231808,2870653293,2016-08-31 06:38,,,  Brexit : mass (hysteria) noun – vote to wreck the economy while giving mainstream acceptance to xenophobia,
162,770932478844473344,379851447,2016-08-31 06:33,,London UK,"Brussels offers UK firms �1,000 cash 'bribes' to hire foreign workers  EU brexit referendum voteleave",#EU #brexit #referendum #voteleave
163,770931973204377600,1726526209,2016-08-31 06:31,,Bradford,The problem with Lord Lawson is that he's actually quite thick...  theguardian.  … Brexit,#Brexit
164,770930345285971968,156917344,2016-08-31 06:24,,"Leicester, UK","DMU Governor and former UK Ambassador to Brazil, Alan Charlton, exploring BREXIT at our loveinternational in Berlin pic.twitter.",#loveinternational
165,770930214096498688,3044887227,2016-08-31 06:24,,"West Midlands, England", Or would Ms May like a bit of unrest to mitigate repealing brexit ? we cannot allow invasion on this scale not workable.,
166,770928802633551872,2402585066,2016-08-31 06:18,,,House price growth defies post- Brexit gloomy forecasts - but will it last?  pic.twitter.,
167,770928188935528448,66367082,2016-08-31 06:16,,Old Blighty,Yay !!! Roll on brexit ........  770927483986345984 …,#brexit
168,770926451310886912,57655062,2016-08-31 06:09,,Wrapped in tin foil,"Suck on it,  - Brexit Leave   …",#Brexit #Leave
169,770925023724838912,318416179,2016-08-31 06:03,,"Tehran, Iran",Brexit : How Will It Affect The Urban Entrepreneurial Community?  ill-affect-urban-entrepreneurial-community…,#Brexit
170,770924878543421440,26019101,2016-08-31 06:03,,"Merthyr Tydfil, Wales",Double whammy’ of low skills and lack of opportunity led to Brexit - new analysis by  for  : ,
171,770922852900073472,355519530,2016-08-31 05:55,,UK,"The demand for permanent roles is shrinking post Brexit , so how can your agency adapt?  pic.twitter.",#Brexit
172,770920576710041600,19644086,2016-08-31 05:46,,North London,.     … Rights of the poorest gone. No justice. Br. Law gone.  Brexit,#Brexit
173,770920441049411584,3651805097,2016-08-31 05:45,,"London, England",What does Brexit mean for London property? via   pic.twitter.,
174,770917642806915072,995443722,2016-08-31 05:34,"Siran, France","Siran, Languedoc ",Brexit economic windfall delusion  bloomberg.  …,#Brexit
175,770916306606559232,21400867,2016-08-31 05:29,,Dublin ,Dutch Foreign Minister meets with  at Iveagh House. Brexit high on the agenda. pic.twitter.,
176,770915007634604033,21080187,2016-08-31 05:23,,"Durham.  England
",We should seize the benefits of Brexit sooner rather than later  telegraph.co.  …,
177,770914893046419456,289148078,2016-08-31 05:23,,"Chichester, Sussex, ",Brexit talks: PM warned not to try to 'negotiate the unnegotiable'  ^Guardian,
178,770913025503158273,189689466,2016-08-31 05:16,,"Atlanta, GA",AJC: British leader chairs Cabinet session to discuss Brexit  ajc. /british-leader-chairs-cabinet-session-to-discuss- …,
179,770912425143074816,882296527,2016-08-31 05:13,,"Sub-Sahara, Africa",A liberal post- Brexit perspective on regionalism in Africa -  via ,
180,770910367409143808,731470346482790400,2016-08-31 05:05,,,"Stunned by most MP's apparent apathy re EUref & Brexit , notable exceptions KenClarke &  , Clegg acting disgracefully again!",#EUref #Brexit #KenClarke #Clegg
