user_id,time,geo,polarity,subjectivity,wordnouns,hashtags
1495231,2016-05-09 19:56,,0.0,0.0,"nato,chiefs issue security warnings,brexit,are_iosapp_other …",
616280770,2016-05-09 19:29,,0.0,0.0,"brexit essentials,contingency",
52074241,2016-05-09 19:26,,0.5,0.5,"frankfurt,brexit,frankfurt,brexit",
621523,2016-05-09 19:13,,-0.004166666666666652,0.7791666666666667,"frankfurt,wrong geographic place,london,uk,london",#Brexit
2776595738,2016-05-09 19:07,,0.0,0.0,"retweeted gabouille,merci,à d avoir organisé,conférence sur,avec ...",#brexit
531734926,2016-05-09 18:51,,0.0,0.25,"exclusive,london,sadiq khan,extremism brexit,donald trump",
66338890,2016-05-09 18:35,,0.42500000000000004,0.55,"tracy emin,wwiii,great expert",#newsnight
3964549335,2016-05-09 18:29,,-0.056249999999999994,0.44375,,#DavidCameron #Brexit #BBC #SKY
136219101,2016-05-09 18:11,,-0.25,0.39999999999999997,"big banks,uk,brexit,vote looms",
2377123825,2016-05-09 18:06,,0.0,0.0,"breaking,cameron,britain,reaking_vikings_will_re_invade_britain_in_event_of_brexit … pic.twitter",#Brexit
380879334,2016-05-09 17:52,"Madrid, Spain",0.0,0.0,"si hay,brexit,todavia mejor,que,quede ni un rastro,socialdemocracia europea",
3161637466,2016-05-09 17:47,,0.0,0.0,,#dodgydave #resign #brexit
2231448409,2016-05-09 17:42,,0.0,0.0,eu,#EUref #EUreferendum #Brexit #VoteLeave #Remain
35429790,2016-05-09 17:31,,-0.32,0.45999999999999996,"eu,european union,'s bloody,essential bbc.co,cs-eu-referendum-36251228 …",#Brexit
2849651386,2016-05-09 17:21,,0.21428571428571427,0.5714285714285714,"scotland,'s wishes 'd,trigger -nicola,sturgeon",#Brexit #indyref
310746442,2016-05-09 17:18,,0.21666666666666665,0.36666666666666664,enemies pic.twitter,#Brexit #BBCnews
337862963,2016-05-09 17:12,,0.0,0.0,"war ... vs telegraph.co,… pic.twitter",#EUref #Brexit
36047098,2016-05-09 17:02,,0.0,0.0,uk,#Brexit
720098948736790528,2016-05-09 16:57,,0.225,0.9,"dear david,m8,eu power corrupts,absolute eu power corrupts absolutely",#EU #brexit #UK #Leave #Remain #euref
600947151,2016-05-09 16:48,,0.8,0.75,"brexit,great people,uk",
233621615,2016-05-09 16:34,,0.0,0.0,"david cameron,heir,blair,'s lie,world war",#Brexit
514299439,2016-05-09 16:28,,0.0,0.0,"brexit,city jobs",
2190315380,2016-05-09 16:16,,0.0,0.0,cameron,#Brexit
379851447,2016-05-09 16:13,,0.0,0.0,"purcell,britons,strike home,bonduca,hogwood,y1ses",#EU #brexit #referendum #voteleave
2291380647,2016-05-09 15:55,,0.0,0.0,"eu,day’ fifth,consecutive poll,britain,brexit",
424975108,2016-05-09 15:53,,0.0,0.0,"have,questions need,... ..",#brexit #eureferendum
607557900,2016-05-09 15:44,,0.0,0.0,"sky,wetherspoon boss gives,brexit,iw3ole7iq",
198884118,2016-05-09 15:33,,0.0,0.0,"world 's bankers,uk,britain",#EURef #Brexit
1733162454,2016-05-09 15:26,,0.08333333333333333,0.6666666666666666,"gullible wan,inherent disposition,voiceless tool,remain",#Brexit
128633483,2016-05-09 15:17,"New Milton, England",0.0,0.0,"leaving,eu,stress incontinence endemic",#Brexit
27646928,2016-05-09 15:07,,0.0,0.0,"brexit,question ...",
208740796,2016-05-09 15:01,,-0.16666666666666666,0.16666666666666666,lady 's,#Eli #Brexit
712295183589777408,2016-05-09 14:57,,-0.15555555555555559,0.2888888888888889,"brussels,uk,eu,brexit",
199805985,2016-05-09 14:52,,0.3,0.5625,own future,#VoteLeave #Brexit
314823417,2016-05-09 14:39,,1.0,1.0,"independence,westminster,brussels,indyref,= vote,brexit",
381682856,2016-05-09 14:29,,-0.25625,0.54375,"cameron,'s speech,brexit",
270416438,2016-05-09 14:26,,0.0,0.0,"laabour,tristram hunt,david cameron,'s linke,8zhzu …",#Brexit #C4News
55935057,2016-05-09 14:19,,0.0,0.0,"eu,europe,christian… europe",#Brexit #VoteLeave #UKIP
621655214,2016-05-09 14:11,,0.0,0.0,"kreikan,työttömyys- %,miksi,hemmetissä kippaisivat lisää rahaa tuonne",#brexit
395218906,2016-05-09 14:02,,0.0,0.0,"cameron,brexit,«senza di noi più rischi di guerra,europa»",
18935802,2016-05-09 14:01,,0.0,0.0,"brexit cameron,lancia l'allarme,se,uscissimo dall'ue tornerebbe il rischio guerra",
1120176974,2016-05-09 13:55,,0.0,0.0,"boris johnson mocks prime,brexit,stance",#iNewsPhoto
2970086913,2016-05-09 13:49,,0.0,0.0,"buy-to-let sale collapses amid brexit fear,buy-to-let-sale-collapses-amid-brexit-fear …",#propertyinvestment
19686204,2016-05-09 13:40,,0.0,0.0,"wolfgang tillmans speaks,guardian,brexit decision",
379851447,2016-05-09 13:36,,0.0,0.0,bill,#EU #brexit #referendum #voteleave
1606954561,2016-05-09 13:30,,0.15000000000000002,0.6000000000000001,"agreedhave,our nation,democracy,free",#Brexit
17895820,2016-05-09 13:16,,0.0,0.0,"eu,fifth,consecutive poll,britain",#EuropeDay #Brexit
237073565,2016-05-09 13:10,,-0.0851851851851852,0.12962962962962965,"military alliance,britain,eu",#Brexit
21021089,2016-05-09 13:04,,-0.30000000000000004,0.6,"twitter,knuckle",#Brexit
965175332,2016-05-09 12:56,,-0.020833333333333343,0.8125,"gutless leader,cameron,renegotiate,mind order,merkel,eu,brexit",
1602008330,2016-05-09 12:50,,0.0,1.0,"brexit,utter,david cameron,simon jenkins",
43085018,2016-05-09 12:41,,0.0,0.0,"orwell,'s dystopian 'animal farm,communist ideology,secretive federalist,eu",#EU #Brexit
243393079,2016-05-09 12:40,,0.022222222222222237,0.5555555555555555,"pm,ww3,contest opponents,open debate",#Brexit #Frit
243393079,2016-05-09 12:35,,-0.06666666666666665,0.5333333333333333,"cameron,serious risk,ww3,gove boris",#Brexit
2538090492,2016-05-09 12:29,,0.0,0.1,"uk gov't proposal,slice,dice,impact brexit",
98583506,2016-05-09 12:20,,0.0,0.0,"brexit,german car argument,water independent.co",
2733816872,2016-05-09 12:12,,-0.2916666666666667,0.5833333333333334,"cameron,brexit,alien invasion",
1053417984,2016-05-09 12:10,,-0.08333333333333333,0.25,"breaking,eu,polar ice caps",#Brexit #Sarcasm #Projectfear
